ont_id,cola_tamano_total_bytes
0,1746.0
1,3682.0
2,3230.0
3,2810.0
4,3228.0
5,4706.0
6,2910.0
7,2460.0
8,4938.0
9,1526.0
10,710.0
11,1860.0
12,4668.0
13,7926.0
14,2684.0
15,7038.0
media,3507.625
