ont_id,cola_tamano_total_bytes
0,9997004.0
1,9993826.0
2,9995760.0
3,9993896.0
4,9989286.0
5,9995190.0
6,9989632.0
7,9993704.0
8,9992114.0
9,9987734.0
10,9989166.0
11,9998648.0
12,9999860.0
13,9999640.0
14,9998810.0
15,9998528.0
media,9994549.875
