ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.00041808715713127667,0.0004180817045576664,0.00041809260970488695
0,1,0.000591372574690587,0.000591344573595135,0.0005914005757860389
0,2,0.0018400887584231105,0.0018400562534611337,0.0018401212633850873
1,0,0.0004374209580037067,0.0004374150999261617,0.00043742681608125166
1,1,0.0006127557561287601,0.0006127218407161516,0.0006127896715413685
1,2,0.0019852945837753096,0.001985255298219929,0.0019853338693306905
2,0,0.0004120726449948792,0.000412067283871702,0.00041207800611805644
2,1,0.0005621487971715084,0.0005621255918180908,0.0005621720025249261
2,2,0.0018332875796649108,0.0018332651725776643,0.0018333099867521572
3,0,0.00041557592972531145,0.0004155704840390883,0.0004155813754115346
3,1,0.0005315875575058824,0.0005315668256809643,0.0005316082893308006
3,2,0.0018036869561605536,0.0018036601310456838,0.0018037137812754235
4,0,0.0004308161218020436,0.0004308104257489741,0.0004308218178551131
4,1,0.0006270549565339415,0.0006270199130360529,0.0006270900000318301
4,2,0.001978863779522017,0.001978828336296215,0.0019788992227478186
5,0,0.0004239476332215724,0.00042394210729851704,0.00042395315914462773
5,1,0.0005978826062019565,0.0005978618472058055,0.0005979033651981074
5,2,0.0020143606380698966,0.0020143201742444734,0.0020144011018953197
6,0,0.0004213308603732978,0.00042132533934365887,0.00042133638140293676
6,1,0.0006240347217445399,0.0006240142284604803,0.0006240552150285994
6,2,0.0022099041024161072,0.002209845273277205,0.0022099629315550096
7,0,0.00044420357282608816,0.0004441975845850805,0.0004442095610670958
7,1,0.0006198746724723979,0.0006198435355258562,0.0006199058094189397
7,2,0.0019427944067695534,0.0019427435140089106,0.0019428452995301963
8,0,0.0004402722710610464,0.0004402663498274914,0.0004402781922946014
8,1,0.0006513237375406209,0.0006512890691524675,0.0006513584059287743
8,2,0.0021278341290171614,0.002127771837531683,0.00212789642050264
9,0,0.0004297012847117172,0.00042969555737447173,0.00042970701204896267
9,1,0.0006030979571402413,0.0006030713614647812,0.0006031245528157014
9,2,0.0019711952703577976,0.001971161148948836,0.0019712293917667593
10,0,0.0004308639884468744,0.0004308583284278088,0.00043086964846594
10,1,0.0006301403507689019,0.0006301052223016253,0.0006301754792361786
10,2,0.0020104460482717056,0.002010404864220992,0.002010487232322419
11,0,0.00042732720287062836,0.0004273215813726699,0.00042733282436858684
11,1,0.0005869444473627993,0.0005869149224450998,0.0005869739722804988
11,2,0.0018265007401628954,0.0018264704258964066,0.0018265310544293841
12,0,0.00042403348605625377,0.0004240278560670724,0.0004240391160454351
12,1,0.0006224364231245454,0.0006223971706816674,0.0006224756755674233
12,2,0.0020762986863590294,0.0020762697619868447,0.002076327610731214
13,0,0.00041555858714758127,0.0004155532043958308,0.0004155639698993317
13,1,0.000577870594995424,0.0005778451455308418,0.0005778960444600061
13,2,0.0019441227145466965,0.0019440934398339724,0.0019441519892594206
14,0,0.00040695045384261827,0.000406945264589073,0.00040695564309616353
14,1,0.000556710976551762,0.0005566960268348039,0.00055672592626872
14,2,0.002038684316945227,0.0020386477423764604,0.002038720891513993
15,0,0.00042526380744877185,0.00042525819935645883,0.00042526941554108487
15,1,0.0005892250232064561,0.0005891974499717168,0.0005892525964411955
15,2,0.0020189343756396314,0.0020189048765794073,0.0020189638746998554
